what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1320940220091
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1320940226263
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1320940227433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940242149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940250385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940257408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940294026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940301306
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1320940308710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940316168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940317895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1320940317912
